!CSV A.01.01
!Agilent Technologies,N5230C,MY49001079,A.09.31.02
!Agilent N5230C: A.09.31.02
!Date: Friday, November 15, 2019 16:14:21
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(DB),S11(DEG)
166790625,-3.7616382,-79.060875
166820312.5,-3.7783263,-79.276726
166850000,-3.7874351,-79.202263
166879687.5,-3.7752473,-79.394089
166909375,-3.8226807,-79.248451
166939062.5,-3.7774785,-79.370026
166968750,-3.7906451,-79.463379
166998437.5,-3.7745521,-79.499138
167028125,-3.8041644,-79.568062
167057812.5,-3.7963016,-79.370178
167087500,-3.7878921,-79.757393
167117187.5,-3.7862835,-79.587128
167146875,-3.7818046,-79.488068
167176562.5,-3.8060968,-79.511932
167206250,-3.7952476,-79.676765
167235937.5,-3.7724979,-79.634987
167265625,-3.7991161,-79.376511
167295312.5,-3.796315,-79.635025
167325000,-3.7888656,-79.819656
167354687.5,-3.7940052,-79.483925
167384375,-3.7842915,-79.624924
167414062.5,-3.798923,-79.694168
167443750,-3.7947826,-79.704536
167473437.5,-3.7881625,-79.831604
167503125,-3.7820766,-79.882004
167532812.5,-3.788172,-79.734688
167562500,-3.8060911,-79.895576
167592187.5,-3.7838376,-79.968872
167621875,-3.7984359,-79.944427
167651562.5,-3.7885132,-79.992401
167681250,-3.7937677,-79.972588
167710937.5,-3.7921226,-79.904861
167740625,-3.7840295,-80.133308
167770312.5,-3.7908537,-80.148026
167800000,-3.7707534,-80.154366
167829687.5,-3.7943432,-80.150757
167859375,-3.7825608,-80.059868
167889062.5,-3.773037,-80.290932
167918750,-3.7771528,-80.389267
167948437.5,-3.7551353,-80.393906
167978125,-3.7750623,-80.126434
168007812.5,-3.7747867,-80.223717
168037500,-3.78144,-80.250031
168067187.5,-3.7993731,-80.186768
168096875,-3.7823997,-80.297485
168126562.5,-3.7669966,-80.397903
168156250,-3.7798159,-80.43792
168185937.5,-3.7978876,-80.565079
168215625,-3.7769988,-80.43512
168245312.5,-3.7841449,-80.386185
168275000,-3.7605169,-80.363907
168304687.5,-3.7853863,-80.482979
168334375,-3.7857988,-80.475677
168364062.5,-3.7670529,-80.446121
168393750,-3.7699623,-80.543602
168423437.5,-3.7631361,-80.635353
168453125,-3.7568464,-80.581871
168482812.5,-3.7581844,-80.546532
168512500,-3.7702107,-80.733482
168542187.5,-3.7615743,-80.786293
168571875,-3.79197,-80.67701
168601562.5,-3.7741144,-80.741562
168631250,-3.791836,-80.682846
168660937.5,-3.7658148,-80.939178
168690625,-3.7743702,-80.713501
168720312.5,-3.7696915,-80.679886
168750000,-3.7686884,-80.741402
168779687.5,-3.7662289,-80.810608
168809375,-3.7339118,-80.834686
168839062.5,-3.7621632,-80.952194
168868750,-3.7721405,-80.93129
168898437.5,-3.7511921,-80.90242
168928125,-3.7825627,-80.994423
168957812.5,-3.773813,-81.079514
168987500,-3.7567251,-81.007996
169017187.5,-3.7784812,-81.085167
169046875,-3.7555928,-81.076752
169076562.5,-3.7902377,-81.080208
169106250,-3.7313778,-81.349998
169135937.5,-3.7680645,-81.114197
169165625,-3.7642498,-81.185776
169195312.5,-3.7556834,-81.232124
169225000,-3.7763855,-81.230263
169254687.5,-3.7534921,-81.263039
169284375,-3.756217,-81.204765
169314062.5,-3.741632,-81.293083
169343750,-3.7593002,-81.33712
169373437.5,-3.7449973,-81.565376
169403125,-3.7594934,-81.428902
169432812.5,-3.7120488,-81.264877
169462500,-3.7293477,-81.353973
169492187.5,-3.7451482,-81.592308
169521875,-3.772505,-81.38134
169551562.5,-3.7728643,-81.527367
169581250,-3.7609625,-81.523903
169610937.5,-3.7562511,-81.57827
169640625,-3.7604666,-81.580444
169670312.5,-3.7763081,-81.586617
169700000,-3.7696507,-81.545807
169729687.5,-3.7611973,-81.523727
169759375,-3.7695122,-81.730171
169789062.5,-3.7682574,-81.524124
169818750,-3.7604816,-81.646423
169848437.5,-3.7356892,-81.831604
169878125,-3.76196,-81.524475
169907812.5,-3.7668908,-81.700111
169937500,-3.7823048,-81.857483
169967187.5,-3.796783,-81.841232
169996875,-3.7531807,-81.830795
170026562.5,-3.7792141,-81.687416
170056250,-3.7641435,-82.150887
170085937.5,-3.7624171,-81.688347
170115625,-3.7389803,-81.967628
170145312.5,-3.7640378,-82.034401
170175000,-3.76581,-82.202522
170204687.5,-3.7604191,-82.07505
170234375,-3.7722757,-82.039162
170264062.5,-3.7419202,-81.988762
170293750,-3.7588658,-82.062981
170323437.5,-3.7694268,-82.187958
170353125,-3.7550626,-82.062096
170382812.5,-3.7765172,-82.177269
170412500,-3.7564139,-82.290222
170442187.5,-3.755764,-82.379936
170471875,-3.7448413,-82.187111
170501562.5,-3.7750006,-82.316383
170531250,-3.7798889,-82.281418
170560937.5,-3.7673075,-82.140297
170590625,-3.7284861,-82.355659
170620312.5,-3.764457,-82.292641
170650000,-3.7834489,-82.364006
170679687.5,-3.7780497,-82.294052
170709375,-3.7387912,-82.38018
170739062.5,-3.7485342,-82.265907
170768750,-3.7460294,-82.600128
170798437.5,-3.7655201,-82.384247
170828125,-3.7727144,-82.509735
170857812.5,-3.7717803,-82.514862
170887500,-3.739356,-82.515228
170917187.5,-3.780055,-82.577057
170946875,-3.7655051,-82.671158
170976562.5,-3.7568605,-82.63607
171006250,-3.7523139,-82.830498
171035937.5,-3.7425711,-82.704391
171065625,-3.7472751,-82.816566
171095312.5,-3.7320464,-82.829674
171125000,-3.7414923,-82.813538
171154687.5,-3.748966,-82.833061
171184375,-3.7416074,-82.845718
171214062.5,-3.7477922,-82.884018
171243750,-3.7025564,-82.961655
171273437.5,-3.7307253,-82.972382
171303125,-3.72791,-82.798241
171332812.5,-3.7469707,-83.135345
171362500,-3.7559204,-82.920464
171392187.5,-3.7135067,-83.079041
171421875,-3.7271509,-82.842079
171451562.5,-3.7563832,-82.945084
171481250,-3.7603006,-83.08947
171510937.5,-3.7391267,-83.117958
171540625,-3.7583919,-83.18364
171570312.5,-3.7635555,-83.066063
171600000,-3.7484832,-83.187729
171629687.5,-3.7449548,-83.166794
171659375,-3.7522941,-83.394768
171689062.5,-3.7202952,-83.215393
171718750,-3.7381306,-83.160126
171748437.5,-3.7429521,-83.256195
171778125,-3.7359064,-83.291199
171807812.5,-3.7353704,-83.69162
171837500,-3.7220829,-83.408707
171867187.5,-3.754143,-83.421852
171896875,-3.7399278,-83.595573
171926562.5,-3.7532234,-83.516106
171956250,-3.7458653,-83.727478
171985937.5,-3.7289991,-83.641373
172015625,-3.7542102,-83.516678
172045312.5,-3.7572689,-83.508415
172075000,-3.7591743,-83.503304
172104687.5,-3.7605073,-83.436836
172134375,-3.7587996,-83.672157
172164062.5,-3.6989021,-83.69838
172193750,-3.7258689,-83.702652
172223437.5,-3.7405088,-83.622955
172253125,-3.7550826,-83.649567
172282812.5,-3.7167783,-83.70713
172312500,-3.7222633,-83.706642
172342187.5,-3.7083848,-83.741798
172371875,-3.7547579,-83.863991
172401562.5,-3.7589486,-83.829483
172431250,-3.738409,-83.818466
172460937.5,-3.730413,-83.961212
172490625,-3.7504189,-83.915588
172520312.5,-3.7477331,-83.819801
172550000,-3.7282667,-84.047768
172579687.5,-3.7022004,-84.105934
172609375,-3.7238362,-84.074257
172639062.5,-3.7334528,-84.043381
172668750,-3.7355931,-84.072784
172698437.5,-3.7185385,-83.997574
172728125,-3.752157,-84.192413
172757812.5,-3.7281756,-84.128761
172787500,-3.7321038,-84.136078
172817187.5,-3.7409492,-84.186325
172846875,-3.7490168,-84.233749
172876562.5,-3.7539835,-84.04599
172906250,-3.7398078,-84.210907
172935937.5,-3.7342908,-84.305305
172965625,-3.7100186,-84.365074
172995312.5,-3.7078383,-84.306664
173025000,-3.7679107,-84.418991
173054687.5,-3.7263591,-84.385773
173084375,-3.7179942,-84.443314
173114062.5,-3.7300079,-84.319939
173143750,-3.7403393,-84.288025
173173437.5,-3.7435892,-84.545891
173203125,-3.7231083,-84.424339
173232812.5,-3.711756,-84.339706
173262500,-3.7306974,-84.498619
173292187.5,-3.7411046,-84.428154
173321875,-3.7248545,-84.469177
173351562.5,-3.7707651,-84.523735
173381250,-3.710561,-84.674301
173410937.5,-3.7403166,-84.679337
173440625,-3.7288232,-84.663635
173470312.5,-3.7354989,-84.743286
173500000,-3.7353659,-84.7229
173529687.5,-3.724292,-84.670074
173559375,-3.697171,-84.764786
173589062.5,-3.7397547,-84.726242
173618750,-3.7396598,-84.821579
173648437.5,-3.7508726,-84.667953
173678125,-3.731992,-84.811813
173707812.5,-3.7478309,-84.922096
173737500,-3.7367976,-84.871437
173767187.5,-3.7284403,-84.854988
173796875,-3.7524416,-84.984306
173826562.5,-3.7186177,-84.961479
173856250,-3.7026255,-84.965263
173885937.5,-3.7293987,-84.802849
173915625,-3.7228396,-84.953415
173945312.5,-3.7255805,-84.985886
173975000,-3.7328284,-85.1325
174004687.5,-3.7063727,-85.124138
174034375,-3.7296481,-85.077156
174064062.5,-3.7094531,-84.902618
174093750,-3.7374835,-84.984848
174123437.5,-3.7481115,-85.10321
174153125,-3.7096655,-85.107124
174182812.5,-3.7450435,-85.105804
174212500,-3.7578712,-85.273621
174242187.5,-3.7132692,-85.453461
174271875,-3.7219672,-85.302811
174301562.5,-3.7223444,-85.31813
174331250,-3.7158136,-85.377663
174360937.5,-3.699492,-85.313324
174390625,-3.7237716,-85.363106
174420312.5,-3.6915798,-85.427078
174450000,-3.7562406,-85.439835
174479687.5,-3.7356756,-85.425903
174509375,-3.6873512,-85.484604
174539062.5,-3.7176754,-85.48745
174568750,-3.7046297,-85.577576
174598437.5,-3.7119346,-85.580467
174628125,-3.7157502,-85.404617
174657812.5,-3.7308288,-85.550056
174687500,-3.6983559,-85.550293
174717187.5,-3.7264802,-85.656624
174746875,-3.7375185,-85.653305
174776562.5,-3.6831849,-85.625565
174806250,-3.7299464,-85.564545
174835937.5,-3.7266853,-85.510803
174865625,-3.6940839,-85.709496
174895312.5,-3.7110729,-85.677368
174925000,-3.6910374,-85.694176
174954687.5,-3.7089512,-85.861206
174984375,-3.7091208,-85.73893
175014062.5,-3.7030668,-85.817589
175043750,-3.6969335,-85.715485
175073437.5,-3.7359815,-85.936615
175103125,-3.6878526,-86.003616
175132812.5,-3.7261994,-85.826035
175162500,-3.7033911,-86.015999
175192187.5,-3.6943481,-86.002625
175221875,-3.7249396,-85.92382
175251562.5,-3.7040508,-86.018768
175281250,-3.7295647,-86.003036
175310937.5,-3.7332487,-86.030579
175340625,-3.7050724,-86.096771
175370312.5,-3.6917887,-86.037956
175400000,-3.6995275,-85.843361
175429687.5,-3.6831062,-86.183678
175459375,-3.6966465,-85.885994
175489062.5,-3.710629,-86.123741
175518750,-3.7015293,-86.109184
175548437.5,-3.704098,-86.106171
175578125,-3.7265987,-86.258957
175607812.5,-3.6749604,-86.133446
175637500,-3.6900139,-86.279877
175667187.5,-3.6956728,-86.244186
175696875,-3.7076306,-86.433617
175726562.5,-3.721329,-86.284134
175756250,-3.6882,-86.2649
175785937.5,-3.7163098,-86.264946
175815625,-3.7242033,-86.422493
175845312.5,-3.7164507,-86.444
175875000,-3.7076039,-86.491592
175904687.5,-3.7063832,-86.563477
175934375,-3.723752,-86.286362
175964062.5,-3.6921473,-86.539803
175993750,-3.7094073,-86.484467
176023437.5,-3.6970513,-86.416756
176053125,-3.6787078,-86.491226
176082812.5,-3.7161231,-86.544678
176112500,-3.7105711,-86.429192
176142187.5,-3.7101786,-86.462433
176171875,-3.7142115,-86.57724
176201562.5,-3.7142701,-86.666824
176231250,-3.7067862,-86.640297
176260937.5,-3.7125721,-86.536156
176290625,-3.701674,-86.881371
176320312.5,-3.7271664,-86.810753
176350000,-3.747056,-86.774582
176379687.5,-3.7201803,-86.669586
176409375,-3.6898189,-86.583931
176439062.5,-3.6912308,-86.81794
176468750,-3.6755466,-86.727303
176498437.5,-3.7176132,-86.814598
176528125,-3.7208951,-86.927986
176557812.5,-3.7116036,-86.968208
176587500,-3.6679623,-87.180252
176617187.5,-3.718966,-87.07386
176646875,-3.706183,-87.024529
176676562.5,-3.7127388,-87.060905
176706250,-3.6951571,-87.02887
176735937.5,-3.6853387,-87.011047
176765625,-3.6968625,-86.882492
176795312.5,-3.7106168,-87.059502
176825000,-3.7171113,-86.95015
176854687.5,-3.6757622,-87.088135
176884375,-3.6806507,-87.376266
176914062.5,-3.7043552,-87.068367
176943750,-3.7007582,-87.146996
176973437.5,-3.7005124,-87.144165
177003125,-3.7229962,-87.206184
177032812.5,-3.6719348,-87.201485
177062500,-3.6927304,-87.179939
177092187.5,-3.6732578,-87.305878
177121875,-3.7148354,-87.176735
177151562.5,-3.69051,-87.302414
177181250,-3.6984036,-87.342995
177210937.5,-3.6931639,-87.245537
177240625,-3.7194762,-87.280884
177270312.5,-3.6908212,-87.450706
177300000,-3.7178552,-87.340714
177329687.5,-3.6953626,-87.348427
177359375,-3.6908884,-87.51767
177389062.5,-3.699415,-87.495979
177418750,-3.7082036,-87.481758
177448437.5,-3.7126706,-87.395432
177478125,-3.6961722,-87.55999
177507812.5,-3.7000303,-87.482689
177537500,-3.7102458,-87.346848
177567187.5,-3.6990077,-87.605965
177596875,-3.6975341,-87.615379
177626562.5,-3.6454794,-87.799652
177656250,-3.7137399,-87.536339
177685937.5,-3.6990979,-87.729767
177715625,-3.7257655,-87.870941
177745312.5,-3.712615,-87.472641
177775000,-3.6606183,-87.693695
177804687.5,-3.7296658,-87.670547
177834375,-3.7033181,-87.795303
177864062.5,-3.7155752,-87.749733
177893750,-3.6991374,-87.822159
177923437.5,-3.6986618,-87.941612
177953125,-3.6845133,-87.872581
177982812.5,-3.6825824,-87.84288
178012500,-3.7093952,-87.964256
178042187.5,-3.6951957,-88.023636
178071875,-3.6875443,-87.833618
178101562.5,-3.6787994,-87.686058
178131250,-3.6646333,-87.909821
178160937.5,-3.7018435,-88.020317
178190625,-3.6848915,-87.93766
178220312.5,-3.6895647,-87.857712
178250000,-3.7112885,-88.078957
178279687.5,-3.7275264,-88.00341
178309375,-3.70103,-88.029007
178339062.5,-3.7187462,-88.162003
178368750,-3.6818383,-87.922546
178398437.5,-3.716821,-88.340988
178428125,-3.7033422,-88.090935
178457812.5,-3.6739888,-88.101791
178487500,-3.7054124,-88.192719
178517187.5,-3.6965241,-88.284668
178546875,-3.6969793,-88.352921
178576562.5,-3.7034879,-88.267151
178606250,-3.6838903,-88.326675
178635937.5,-3.6735318,-88.417473
178665625,-3.6992135,-88.357315
178695312.5,-3.697366,-88.425453
178725000,-3.6891463,-88.282913
178754687.5,-3.6689286,-88.389198
178784375,-3.6905184,-88.437553
178814062.5,-3.6826353,-88.392754
178843750,-3.7133584,-88.497269
178873437.5,-3.6880672,-88.632225
178903125,-3.6489148,-88.460838
178932812.5,-3.6890609,-88.424545
178962500,-3.7092144,-88.666183
178992187.5,-3.6767793,-88.569389
179021875,-3.6994045,-88.729118
179051562.5,-3.6866913,-88.38694
179081250,-3.6771662,-88.832603
179110937.5,-3.6753953,-88.683495
179140625,-3.658927,-88.768982
179170312.5,-3.6854599,-88.736954
179200000,-3.6969144,-88.78421
179229687.5,-3.7019227,-88.644882
179259375,-3.7226994,-88.536476
179289062.5,-3.6929345,-88.824898
179318750,-3.7305443,-88.7519
179348437.5,-3.6602955,-88.799225
179378125,-3.6877885,-89.08287
179407812.5,-3.714385,-89.035866
179437500,-3.6615682,-88.832832
179467187.5,-3.6822486,-88.921616
179496875,-3.7073474,-88.911911
179526562.5,-3.6977739,-89.047958
179556250,-3.6627307,-89.124191
179585937.5,-3.7088265,-89.082664
179615625,-3.6711764,-89.033165
179645312.5,-3.6972644,-88.887581
179675000,-3.6774194,-89.101486
179704687.5,-3.6975791,-88.908798
179734375,-3.6816952,-89.094521
179764062.5,-3.7067437,-89.020416
179793750,-3.6904747,-89.146301
179823437.5,-3.6869743,-89.208771
179853125,-3.6889279,-89.107094
179882812.5,-3.6749351,-89.253838
179912500,-3.6880677,-89.273605
179942187.5,-3.6757114,-89.227524
179971875,-3.6950569,-89.365616
180001562.5,-3.6960444,-89.233582
180031250,-3.6848106,-89.249985
180060937.5,-3.6708324,-89.581871
180090625,-3.6968794,-89.41011
180120312.5,-3.7089899,-89.40918
180150000,-3.6969213,-89.579063
180179687.5,-3.7150571,-89.542084
180209375,-3.6806281,-89.656433
180239062.5,-3.686461,-89.685844
180268750,-3.6689434,-89.402031
180298437.5,-3.6933248,-89.57209
180328125,-3.679147,-89.599739
180357812.5,-3.6668067,-89.559853
180387500,-3.6986327,-89.518944
180417187.5,-3.6840165,-89.646507
180446875,-3.6998298,-89.749031
180476562.5,-3.7051866,-89.583702
180506250,-3.6736324,-89.506943
180535937.5,-3.6965892,-89.705231
180565625,-3.6906831,-89.860802
180595312.5,-3.6927879,-89.655174
180625000,-3.6943097,-89.913666
180654687.5,-3.7143888,-89.763763
180684375,-3.6739187,-89.875793
180714062.5,-3.7306025,-89.815422
180743750,-3.6825099,-89.895271
180773437.5,-3.6828597,-89.828743
180803125,-3.6809866,-89.958557
180832812.5,-3.6780419,-89.876152
180862500,-3.6544001,-90.036575
180892187.5,-3.6654572,-89.903824
180921875,-3.6885998,-89.919922
180951562.5,-3.7132893,-89.934296
180981250,-3.6823351,-90.094986
181010937.5,-3.6726747,-89.976433
181040625,-3.6854792,-90.159264
181070312.5,-3.6913581,-90.002396
181100000,-3.6804581,-90.123314
181129687.5,-3.691231,-90.155441
181159375,-3.667872,-90.04586
181189062.5,-3.6640553,-90.0299
181218750,-3.6861174,-90.296486
181248437.5,-3.6634226,-90.239166
181278125,-3.6729712,-90.318466
181307812.5,-3.7047501,-90.327034
181337500,-3.6966333,-90.416313
181367187.5,-3.6675997,-90.300629
181396875,-3.7006137,-90.290665
181426562.5,-3.696898,-90.424942
181456250,-3.675051,-90.468887
181485937.5,-3.6936502,-90.704506
181515625,-3.6582654,-90.403107
181545312.5,-3.6629555,-90.534996
181575000,-3.6813238,-90.584206
181604687.5,-3.6956747,-90.65313
181634375,-3.6713231,-90.471687
181664062.5,-3.6697679,-90.722488
181693750,-3.6544249,-90.717552
181723437.5,-3.6607211,-90.562767
181753125,-3.683656,-90.570129
181782812.5,-3.6694016,-90.722305
181812500,-3.6802375,-90.704903
181842187.5,-3.6980903,-90.802063
181871875,-3.6871519,-90.615837
181901562.5,-3.6969612,-90.909081
181931250,-3.6803129,-91.020485
181960937.5,-3.68366,-90.953636
181990625,-3.6885691,-90.815544
182020312.5,-3.6771657,-90.833649
182050000,-3.6759694,-90.927406
182079687.5,-3.6912119,-90.990044
182109375,-3.70803,-90.895409
182139062.5,-3.6944354,-91.050751
182168750,-3.6922934,-90.881851
182198437.5,-3.6707833,-91.0243
182228125,-3.6872962,-91.05909
182257812.5,-3.6752551,-91.087929
182287500,-3.6676383,-91.074905
182317187.5,-3.6633039,-91.134033
182346875,-3.6895316,-91.185104
182376562.5,-3.646064,-91.261452
182406250,-3.6957641,-91.141434
182435937.5,-3.6532786,-91.202835
182465625,-3.6800079,-91.251144
182495312.5,-3.6764154,-91.11544
182525000,-3.6572132,-91.27285
182554687.5,-3.6886897,-91.448334
182584375,-3.652369,-91.497963
182614062.5,-3.6927516,-91.406769
182643750,-3.6507661,-91.406662
182673437.5,-3.6752996,-91.419579
182703125,-3.6662979,-91.196892
182732812.5,-3.6730263,-91.508194
182762500,-3.6744821,-91.624458
182792187.5,-3.6528668,-91.275032
182821875,-3.663003,-91.49894
182851562.5,-3.6743424,-91.720871
182881250,-3.6615958,-91.567863
182910937.5,-3.6681306,-91.494263
182940625,-3.6572912,-91.712555
182970312.5,-3.6613586,-91.744278
183000000,-3.664753,-91.715256
183029687.5,-3.6682653,-91.736656
183059375,-3.6635153,-91.717491
183089062.5,-3.6545274,-91.703606
183118750,-3.649375,-91.923134
183148437.5,-3.6761057,-91.787323
183178125,-3.6663113,-91.797691
183207812.5,-3.6699247,-91.750374
183237500,-3.6530592,-91.884872
183267187.5,-3.653389,-92.102936
183296875,-3.6890094,-91.918388
183326562.5,-3.6703765,-92.075722
183356250,-3.6491957,-91.830032
183385937.5,-3.6551936,-92.168007
183415625,-3.7139497,-91.921745
183445312.5,-3.6518698,-91.894196
183475000,-3.6560996,-91.896286
183504687.5,-3.6569781,-92.013832
183534375,-3.6358178,-92.339806
183564062.5,-3.6833875,-92.185654
183593750,-3.6684384,-92.343407
183623437.5,-3.6758819,-92.180176
183653125,-3.6709886,-92.0065
183682812.5,-3.6497581,-92.183022
183712500,-3.6466265,-92.287941
183742187.5,-3.6936629,-92.44194
183771875,-3.6547155,-92.393585
183801562.5,-3.6516497,-92.2827
183831250,-3.6413198,-92.568382
183860937.5,-3.6481836,-92.55249
183890625,-3.6534038,-92.332146
183920312.5,-3.6635201,-92.522141
183950000,-3.6146097,-92.358109
183979687.5,-3.656877,-92.487259
184009375,-3.6649895,-92.517464
184039062.5,-3.6273799,-92.581146
184068750,-3.646081,-92.459084
184098437.5,-3.6652293,-92.616592
184128125,-3.6553068,-92.629555
184157812.5,-3.6803486,-92.612839
184187500,-3.6616952,-92.883957
184217187.5,-3.661387,-92.702057
184246875,-3.6671975,-92.721382
184276562.5,-3.6592429,-92.852455
184306250,-3.6474311,-92.866081
184335937.5,-3.659261,-92.783104
184365625,-3.6439545,-92.824318
184395312.5,-3.6457143,-92.842033
184425000,-3.6157725,-93.011383
184454687.5,-3.662734,-92.894653
184484375,-3.6278636,-93.108597
184514062.5,-3.6838012,-93.042381
184543750,-3.6518073,-93.01944
184573437.5,-3.6231174,-93.157364
184603125,-3.6290798,-92.95417
184632812.5,-3.645997,-93.238022
184662500,-3.6464126,-93.251831
184692187.5,-3.6599948,-93.063171
184721875,-3.6423564,-93.128418
184751562.5,-3.6614532,-93.11364
184781250,-3.6619852,-93.352089
184810937.5,-3.6239281,-93.282494
184840625,-3.6262443,-93.341759
184870312.5,-3.649416,-93.372345
184900000,-3.6496172,-93.353302
184929687.5,-3.6476243,-93.274178
184959375,-3.6584229,-93.121399
184989062.5,-3.6613598,-93.502914
185018750,-3.6309204,-93.480995
185048437.5,-3.636899,-93.48246
185078125,-3.6335955,-93.480392
185107812.5,-3.6247997,-93.517136
185137500,-3.6184537,-93.619179
185167187.5,-3.5995824,-93.6548
185196875,-3.6569426,-93.696526
185226562.5,-3.631031,-93.568878
185256250,-3.6647372,-93.637215
185285937.5,-3.6422184,-93.542557
185315625,-3.6222527,-93.766174
185345312.5,-3.6689453,-93.464996
185375000,-3.6191876,-93.966248
185404687.5,-3.6164219,-93.895584
185434375,-3.6270885,-93.831581
185464062.5,-3.688076,-94.059471
185493750,-3.6494341,-93.918663
185523437.5,-3.63166,-94.044586
185553125,-3.6519973,-93.767181
185582812.5,-3.657383,-94.126259
185612500,-3.6499345,-93.787346
185642187.5,-3.6482813,-94.033249
185671875,-3.6399152,-94.273438
185701562.5,-3.6452131,-94.08448
185731250,-3.6431651,-93.995972
185760937.5,-3.6180365,-94.204102
185790625,-3.6221902,-94.162376
185820312.5,-3.6470914,-93.989449
185850000,-3.6316807,-94.201424
185879687.5,-3.6264708,-94.303345
185909375,-3.6344016,-94.184113
185939062.5,-3.6526921,-94.369675
185968750,-3.6424754,-94.451279
185998437.5,-3.6290784,-94.238106
186028125,-3.6269953,-94.28511
186057812.5,-3.646718,-94.307053
186087500,-3.6173098,-94.388741
186117187.5,-3.607408,-94.519142
186146875,-3.6069515,-94.542015
186176562.5,-3.6005766,-94.385895
186206250,-3.622118,-94.401711
186235937.5,-3.6361387,-94.466362
186265625,-3.6235869,-94.489113
186295312.5,-3.6401217,-94.617363
186325000,-3.6254306,-94.598595
186354687.5,-3.6058211,-94.787323
186384375,-3.6193705,-94.514603
186414062.5,-3.6252134,-94.650314
186443750,-3.6274111,-94.803345
186473437.5,-3.6105101,-94.629753
186503125,-3.6294451,-94.857361
186532812.5,-3.6209319,-94.825424
186562500,-3.6264002,-94.883827
186592187.5,-3.6337543,-94.918823
186621875,-3.5956011,-94.840828
186651562.5,-3.6020613,-94.836037
186681250,-3.6229227,-94.837776
186710937.5,-3.6040261,-94.880585
186740625,-3.64381,-95.07489
186770312.5,-3.5964825,-94.8246
186800000,-3.6039886,-95.175003
186829687.5,-3.6036296,-95.001083
186859375,-3.6445343,-95.23455
186889062.5,-3.6064065,-95.17057
186918750,-3.6215751,-95.129417
186948437.5,-3.6184502,-95.059006
186978125,-3.5991058,-95.352844
187007812.5,-3.5699086,-95.129601
187037500,-3.6214588,-95.454033
187067187.5,-3.5892591,-95.29847
187096875,-3.5779774,-95.224411
187126562.5,-3.6061471,-95.318802
187156250,-3.600013,-95.251999
187185937.5,-3.5985885,-95.062134
187215625,-3.6444609,-95.441727
187245312.5,-3.6009891,-95.334366
187275000,-3.6175694,-95.406342
187304687.5,-3.6106615,-95.547028
187334375,-3.6091371,-95.579163
187364062.5,-3.6412303,-95.382034
187393750,-3.5956342,-95.472633
187423437.5,-3.617291,-95.350937
187453125,-3.5710547,-95.620613
187482812.5,-3.6085463,-95.568169
187512500,-3.6257749,-95.70829
187542187.5,-3.5874374,-95.833237
187571875,-3.5988367,-95.516396
187601562.5,-3.5816848,-95.972099
187631250,-3.5980904,-95.895622
187660937.5,-3.610791,-95.617661
187690625,-3.6041782,-95.852921
187720312.5,-3.6194983,-95.550827
187750000,-3.5797462,-95.90419
187779687.5,-3.6236782,-95.978012
187809375,-3.6159713,-95.979782
187839062.5,-3.5817344,-95.992279
187868750,-3.6055398,-95.781456
187898437.5,-3.6103897,-96.002113
187928125,-3.5984607,-95.963448
187957812.5,-3.5969851,-96.020203
187987500,-3.6395257,-96.369637
188017187.5,-3.5887332,-96.025368
188046875,-3.6254401,-96.069901
188076562.5,-3.6001544,-96.201797
188106250,-3.6218188,-96.227859
188135937.5,-3.5932863,-96.317184
188165625,-3.5965779,-96.373222
188195312.5,-3.599268,-96.210442
188225000,-3.6135023,-96.182404
188254687.5,-3.622385,-96.259125
188284375,-3.6004779,-96.119652
188314062.5,-3.5633292,-96.305344
188343750,-3.6014037,-96.343102
188373437.5,-3.6369503,-96.224487
188403125,-3.5539629,-96.436623
188432812.5,-3.6107361,-96.339706
188462500,-3.5878096,-96.60965
188492187.5,-3.6045132,-96.59436
188521875,-3.6082788,-96.606407
188551562.5,-3.6110001,-96.73896
188581250,-3.5975277,-96.592438
188610937.5,-3.6087267,-96.781242
188640625,-3.6061141,-96.604774
188670312.5,-3.592227,-96.485916
188700000,-3.6462095,-96.769379
188729687.5,-3.6375484,-96.802681
188759375,-3.614527,-96.722076
188789062.5,-3.604727,-96.551971
188818750,-3.6154602,-96.72023
188848437.5,-3.5854928,-96.848465
188878125,-3.6080635,-96.742516
188907812.5,-3.6377521,-96.802155
188937500,-3.5877774,-96.820351
188967187.5,-3.6000824,-96.865982
188996875,-3.633424,-96.705612
189026562.5,-3.5953205,-96.765602
189056250,-3.6127324,-97.203865
189085937.5,-3.5942101,-97.038811
189115625,-3.6124833,-97.016945
189145312.5,-3.6123426,-97.039436
189175000,-3.6154597,-97.13398
189204687.5,-3.5902419,-97.083511
189234375,-3.6236675,-97.078423
189264062.5,-3.638895,-97.191727
189293750,-3.6007979,-97.243393
189323437.5,-3.6163247,-97.152168
189353125,-3.5959487,-97.306511
189382812.5,-3.6000397,-97.272758
189412500,-3.5603609,-97.059875
189442187.5,-3.5913048,-97.327744
189471875,-3.618634,-97.173676
189501562.5,-3.598731,-97.309807
189531250,-3.614264,-97.097176
189560937.5,-3.6260605,-97.42202
189590625,-3.607199,-97.300011
189620312.5,-3.62147,-97.465363
189650000,-3.6267545,-97.42878
189679687.5,-3.6109486,-97.479576
189709375,-3.6236322,-97.573837
189739062.5,-3.6041656,-97.503456
189768750,-3.5994296,-97.342461
189798437.5,-3.5961316,-97.451912
